,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
230,276935,483.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
231,276935,496.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
232,276935,604.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
233,276940,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
234,276940,82.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
235,276940,123.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
236,276946,1.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
237,276946,9.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
238,276947,1.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
239,276947,96.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
240,276948,1.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
241,276950,1.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
242,276950,42.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
243,276950,881.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
244,277069,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
245,277069,85.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
246,277069,89.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
247,277069,94.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
248,277070,1.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
249,277070,11.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
250,277070,39.0,2.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
251,277070,67.0,3.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
252,277070,323.0,4.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
253,277070,803.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
254,277071,1.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
255,277072,1.0,5.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
256,277072,306.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
257,277073,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
258,277073,21.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
259,277076,1.0,6.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
260,277087,1.0,1.0,1.0,HLT_BTagMu_AK8Jet300_Mu5_v2/1,ONE,L1_SingleJet200/1.00
