,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
261,276437,1,0,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
262,276437,240,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
263,276437,762,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
264,276437,1882,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
265,276454,1,0,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
266,276454,8,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
267,276458,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
268,276458,233,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
269,276495,1,0,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
270,276501,1,0,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
271,276501,354,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
272,276501,821,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
273,276501,1849,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
274,276502,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
275,276525,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
276,276525,89,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
277,276525,620,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
278,276525,1490,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
279,276527,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
280,276528,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
281,276528,328,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
282,276542,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
283,276542,321,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
284,276543,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
285,276543,29,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
286,276543,936,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
287,276544,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
288,276545,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
289,276581,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
290,276581,330,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
291,276582,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
292,276582,443,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
293,276583,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
294,276584,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
295,276585,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
296,276586,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
297,276586,24,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
298,276587,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
299,276653,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
300,276653,74,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
301,276653,541,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
302,276655,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
303,276655,828,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
304,276659,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
305,276659,3,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
306,276775,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
307,276775,184,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
308,276775,780,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
309,276776,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
310,276776,458,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
311,276794,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
312,276794,8,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
313,276794,413,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
314,276807,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
315,276807,158,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
316,276808,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
317,276808,512,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
318,276810,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
319,276811,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
320,276811,216,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
321,276811,2170,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
322,276831,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
323,276831,125,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
324,276831,665,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
325,276831,1485,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
326,276834,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
327,276834,411,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
328,276870,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
329,276870,78,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
330,276870,137,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
331,276870,488,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
332,276870,1040,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
333,276870,1803,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
334,276935,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
335,276935,81,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
336,276935,265,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
337,276935,483,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
338,276935,496,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
339,276935,604,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
340,276940,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
341,276940,82,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
342,276940,123,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
343,276946,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
344,276946,9,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
345,276947,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
346,276947,96,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
347,276948,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
348,276950,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
349,276950,42,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
350,276950,881,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
351,277069,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
352,277069,85,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
353,277069,89,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
354,277069,94,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
355,277070,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
356,277070,11,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
357,277070,39,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
358,277070,67,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
359,277070,323,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
360,277070,803,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
361,277071,1,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
362,277072,1,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
363,277072,306,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
364,277073,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
365,277073,21,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
366,277076,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
367,277087,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
368,277087,168,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
369,277094,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
370,277094,253,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
371,277096,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
372,277096,8,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
373,277096,556,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
374,277096,1319,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
375,277112,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
376,277112,38,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
377,277126,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
378,277126,31,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
379,277127,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
380,277127,13,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
381,277127,356,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
382,277127,855,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
383,277148,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
384,277148,84,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
385,277148,395,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
386,277166,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
387,277166,102,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
388,277166,193,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
389,277168,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
390,277168,9,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
391,277168,267,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
392,277168,973,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
393,277180,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
394,277180,93,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
395,277180,147,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
396,277194,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
397,277194,336,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
398,277194,711,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
399,277194,1275,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
400,277194,2028,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
401,277305,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
402,277305,116,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
403,277305,319,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
404,277305,681,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
405,277420,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
406,277420,73,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
407,277420,78,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
408,277420,84,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
409,277420,237,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
410,277981,1,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
411,277981,85,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
412,277991,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
413,277991,7,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
414,277992,1,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
415,278017,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
416,278017,429,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
417,278017,455,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
418,278018,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
419,278018,195,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
420,278018,702,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
421,278167,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
422,278167,86,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
423,278167,431,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
424,278167,1098,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
425,278175,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
426,278175,4,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
427,278175,63,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
428,278193,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
429,278193,3,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
430,278193,76,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
431,278193,122,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
432,278239,1,1,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
433,278239,79,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
434,278239,381,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
435,278240,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
436,278240,65,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
437,278240,778,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
438,278273,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
439,278273,67,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
440,278273,84,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
441,278274,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
442,278288,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
443,278288,74,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
444,278289,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
445,278290,1,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
446,278308,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
447,278308,325,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
448,278308,986,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
449,278308,1330,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
450,278310,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
451,278310,674,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
452,278315,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
453,278315,233,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
454,278315,488,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
455,278345,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
456,278345,309,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
457,278345,620,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
458,278346,1,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
459,278346,112,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
460,278349,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
461,278349,318,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
462,278349,325,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
463,278349,467,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
464,278366,1,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
465,278406,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
466,278406,183,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
467,278406,477,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
468,278406,650,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
469,278406,1017,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
470,278509,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
471,278509,100,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
472,278509,191,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
473,278509,529,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
474,278509,691,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
475,278509,1044,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
476,278769,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
477,278770,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
478,278770,42,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
479,278770,435,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
480,278770,645,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
481,278801,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
482,278802,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
483,278803,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
484,278803,107,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
485,278804,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
486,278805,1,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
487,278805,88,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
488,278805,285,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
489,278808,1,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
490,278808,343,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
491,278808,1235,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
492,278820,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
493,278820,22,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
494,278820,25,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
495,278820,106,3,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
496,278820,411,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
497,278820,645,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
498,278820,956,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
499,278822,1,6,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
500,278822,218,7,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
501,278822,1472,8,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
502,278822,1504,9,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
503,278873,1,2,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
504,278873,76,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
505,278873,95,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
506,278874,1,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
507,278874,53,4,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
508,278874,197,5,1.0,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet200/1.00
