,# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
240,393085,64,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
241,393086,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
242,393087,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
243,393087,270,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
244,393087,281,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
245,393087,299,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
246,393087,302,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
247,393087,614,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
248,393087,625,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
249,393087,750,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
250,393087,766,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
251,393087,1303,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
252,393087,1460,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
253,393087,1528,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
254,393087,1556,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
255,393087,1566,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
256,393111,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
257,393111,25,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
258,393111,62,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
259,393111,1256,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
260,393111,1260,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
261,393111,1374,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
262,393111,1503,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
263,393111,1622,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
264,393111,1788,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
265,393125,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
266,393125,9,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
267,393128,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
268,393129,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
269,393147,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
270,393147,274,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
271,393147,294,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
272,393147,507,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
273,393147,514,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
274,393168,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
275,393168,11,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
276,393168,36,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
277,393168,81,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
278,393169,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
279,393171,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
280,393240,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
281,393240,41,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
282,393240,92,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
283,393240,202,2,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
284,393240,214,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
285,393240,1560,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
286,393240,1624,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
287,393240,1699,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
288,393240,1870,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
289,393273,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
290,393273,3,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
291,393273,23,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
292,393273,66,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
293,393273,127,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
294,393273,137,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
295,393273,144,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
296,393273,152,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
297,393273,254,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
298,393273,259,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
299,393273,309,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
300,393273,372,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
301,393274,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
302,393275,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
303,393275,12,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
304,393276,1,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
305,393276,12,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
306,393276,627,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
307,393331,1,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
308,393331,67,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
309,393331,83,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
310,393331,110,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
311,393331,112,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
312,393331,114,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
313,393331,455,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
314,393331,534,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
315,393331,1301,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
316,393331,1350,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
317,393331,1584,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
318,393331,1735,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
319,393346,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
320,393346,99,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
321,393347,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
322,393347,263,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
323,393376,1,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
324,393376,5,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
325,393376,72,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
326,393376,89,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
327,393377,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
328,393378,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
329,393378,38,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
330,393378,58,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
331,393378,148,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
332,393378,310,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
333,393445,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
334,393445,27,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
335,393445,43,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
336,393445,55,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
337,393445,94,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
338,393446,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
339,393447,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
340,393448,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
341,393448,840,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
342,393448,1140,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
343,393448,1239,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
344,393448,1420,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
345,393461,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
346,393461,7,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
347,393461,1395,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
348,393461,1445,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
349,393461,1569,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
350,393461,1783,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v26/2,ONE,L1_SingleJet200/1.00
351,394637,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
352,394637,19,15,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
353,394663,1,12,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
354,394673,1,13,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
355,394677,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
356,394677,19,14,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
357,394678,1,14,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
358,394702,1,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
359,394702,147,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
360,394725,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
361,394725,5,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
362,394726,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
363,394727,1,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
364,394727,88,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
365,394727,121,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
366,394753,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
367,394753,52,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
368,394753,115,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
369,394753,981,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
370,394753,1016,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
371,394754,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
372,394754,440,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
373,394754,449,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
374,394754,458,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
375,394754,587,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
376,394754,733,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
377,394754,885,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
378,394776,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
379,394776,32,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
380,394776,93,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
381,394789,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
382,394789,8,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
383,394789,1468,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
384,394789,1708,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
385,394789,1763,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
386,394789,1922,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
387,394816,1,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
388,394818,1,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
389,394819,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
390,394820,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
391,394860,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
392,394860,327,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
393,394861,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
394,394861,923,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
395,394861,968,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
396,394862,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
397,394862,3,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
398,394862,11,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
399,394862,28,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
400,394862,116,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
401,394862,255,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
402,394886,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
403,394959,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
404,394959,28,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
405,394959,66,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
406,394959,157,2,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
407,394959,647,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
408,394959,1723,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
409,394959,1775,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
410,394959,1865,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
411,394959,2019,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
412,394986,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
413,394986,6,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
414,394987,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
415,394987,1390,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
416,394987,1467,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
417,394987,1566,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
418,394987,1740,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
419,394991,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
420,394991,27,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
421,394991,74,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
422,394992,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
423,394993,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
424,394995,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
425,394995,5,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
426,394995,38,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
427,394995,152,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
428,394995,257,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
429,394995,357,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
430,394995,522,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
431,395012,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
432,395012,25,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
433,395012,30,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
434,395013,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
435,395014,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
436,395014,16,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
437,395014,70,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
438,395031,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
439,395031,6,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
440,395032,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
441,395040,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
442,395041,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
443,395042,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
444,395098,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
445,395098,12,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
446,395098,65,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
447,395106,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
448,395106,85,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
449,395106,90,4,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
450,395106,204,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
451,395108,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
452,395108,66,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
453,395108,115,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
454,395108,205,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
455,395108,360,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
456,395147,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
457,395148,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
458,395149,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
459,395149,619,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
460,395149,649,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
461,395149,736,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
462,395149,894,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
463,395172,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
464,395172,56,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
465,395172,99,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
466,395186,1,5,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
467,395186,836,6,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
468,395186,982,7,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
469,395186,1063,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
470,395189,1,8,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
471,395189,14,9,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
472,395237,1,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
473,395237,24,1,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
474,395237,96,3,2.0,HLT_BTagMu_AK8Jet300_Mu5_v27/2,ONE,L1_SingleJet200/1.00
